Year,Make,Vehicle Class,Engine Size,Cylinders,Fuel,Hwy_L_per_100Km,Comb_L_per_100Km,Emissions,Transmission,Gears,Emissions Class,Fuel Efficiency
2019,Porsche,Minicompact,3.0,6,Premium,9.2,11.4,266,Manual,7.0,High,Medium Efficiency
2019,Porsche,Minicompact,3.0,6,Premium,8.6,10.0,233,Auto Manual,7.0,Medium,Medium Efficiency
2019,Porsche,Minicompact,3.0,6,Premium,8.5,10.5,246,Manual,7.0,Medium,Medium Efficiency
2019,Porsche,Minicompact,3.8,6,Premium,9.9,11.4,266,Auto Manual,7.0,High,Medium Efficiency
2019,Porsche,Minicompact,3.8,6,Premium,9.9,11.4,267,Auto Manual,7.0,High,Medium Efficiency
2019,Porsche,Minicompact,3.8,6,Premium,9.9,11.4,266,Auto Manual,7.0,High,Medium Efficiency
2019,Porsche,Minicompact,3.8,6,Premium,9.9,11.4,267,Auto Manual,7.0,High,Medium Efficiency
2019,Porsche,Minicompact,3.8,6,Premium,10.9,12.7,297,Auto Manual,7.0,High,Low Efficiency
2019,Porsche,Two-seater,2.0,4,Premium,8.0,9.4,219,Auto Manual,7.0,Medium,Medium Efficiency
2019,Porsche,Two-seater,2.0,4,Premium,8.3,9.8,229,Manual,6.0,Medium,Medium Efficiency
2019,Porsche,Two-seater,2.5,4,Premium,9.2,10.6,249,Auto Manual,7.0,Medium,Medium Efficiency
2019,Porsche,Two-seater,2.5,4,Premium,9.4,11.0,257,Manual,6.0,High,Medium Efficiency
2019,Porsche,Two-seater,2.5,4,Premium,8.4,9.9,231,Auto Manual,7.0,Medium,Medium Efficiency
2019,Porsche,Two-seater,2.5,4,Premium,9.0,10.7,249,Manual,6.0,Medium,Medium Efficiency
2019,Porsche,SUV: Standard,3.0,6,Premium,10.0,11.4,265,Auto Shift,8.0,High,Medium Efficiency
2019,Porsche,SUV: Standard,2.9,6,Premium,10.4,11.8,275,Auto Shift,8.0,High,Medium Efficiency
2019,Porsche,SUV: Standard,4.0,8,Premium,12.4,14.1,329,Auto Shift,8.0,High,Low Efficiency
2019,Porsche,Two-seater,2.0,4,Premium,8.0,9.4,219,Auto Manual,7.0,Medium,Medium Efficiency
2019,Porsche,Two-seater,2.0,4,Premium,8.3,9.8,229,Manual,6.0,Medium,Medium Efficiency
2019,Porsche,Two-seater,2.5,4,Premium,9.2,10.6,249,Auto Manual,7.0,Medium,Medium Efficiency
2019,Porsche,Two-seater,2.5,4,Premium,9.4,11.0,257,Manual,6.0,High,Medium Efficiency
2019,Porsche,Two-seater,2.5,4,Premium,8.4,9.9,231,Auto Manual,7.0,Medium,Medium Efficiency
2019,Porsche,Two-seater,2.5,4,Premium,9.0,10.7,249,Manual,6.0,Medium,Medium Efficiency
2019,Porsche,SUV: Small,2.0,4,Premium,10.2,11.3,264,Auto Manual,7.0,High,Medium Efficiency
2019,Porsche,SUV: Small,3.0,6,Premium,10.2,11.7,272,Auto Manual,7.0,High,Medium Efficiency
2019,Porsche,Full-size,3.0,6,Premium,8.7,10.7,250,Auto Manual,8.0,Medium,Medium Efficiency
2019,Porsche,Full-size,3.0,6,Premium,9.0,10.9,253,Auto Manual,8.0,High,Medium Efficiency
2019,Porsche,Full-size,3.0,6,Premium,9.0,10.9,253,Auto Manual,8.0,High,Medium Efficiency
2019,Porsche,Full-size,3.0,6,Premium,8.9,10.7,250,Auto Manual,8.0,Medium,Medium Efficiency
2019,Porsche,Full-size,2.9,6,Premium,8.9,11.2,261,Auto Manual,8.0,High,Medium Efficiency
2019,Porsche,Full-size,2.9,6,Premium,8.9,11.2,261,Auto Manual,8.0,High,Medium Efficiency
2019,Porsche,Full-size,2.9,6,Premium,9.8,11.6,273,Auto Manual,8.0,High,Medium Efficiency
2019,Porsche,Full-size,4.0,8,Premium,10.2,12.6,295,Auto Manual,8.0,High,Low Efficiency
2019,Porsche,Full-size,4.0,8,Premium,10.5,13.4,313,Auto Manual,8.0,High,Low Efficiency
2019,Porsche,Full-size,4.0,8,Premium,9.2,11.2,261,Auto Manual,8.0,High,Medium Efficiency
2019,Porsche,Full-size,4.0,8,Premium,9.2,11.2,261,Auto Manual,8.0,High,Medium Efficiency
2019,Porsche,Full-size,4.0,8,Premium,10.1,11.9,279,Auto Manual,8.0,High,Medium Efficiency
2019,Ram,Pickup truck: Standard,3.6,6,Regular,9.4,10.8,253,Auto,8.0,High,Medium Efficiency
2019,Ram,Pickup truck: Standard,3.6,6,Regular,9.0,10.4,246,Auto,8.0,Medium,Medium Efficiency
2019,Ram,Pickup truck: Standard,5.7,8,Regular,10.5,13.6,320,Auto,8.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,5.7,8,Regular,10.3,12.4,290,Auto,8.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,3.6,6,Regular,9.7,11.1,260,Auto,8.0,High,Medium Efficiency
2019,Ram,Pickup truck: Standard,5.7,8,Regular,11.0,13.8,325,Auto,8.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,5.7,8,Regular,11.1,12.9,302,Auto,8.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,3.0,6,Diesel,8.6,10.4,278,Auto,8.0,High,Medium Efficiency
2019,Ram,Pickup truck: Standard,3.6,6,Regular,9.6,11.9,280,Auto,8.0,High,Medium Efficiency
2019,Ram,Pickup truck: Standard,3.6,6,Ethanol,13.8,17.0,283,Auto,8.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,5.7,8,Regular,12.0,14.8,346,Auto,6.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,5.7,8,Regular,11.0,13.6,319,Auto,8.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,3.0,6,Diesel,8.8,10.8,289,Auto,8.0,High,Medium Efficiency
2019,Ram,Pickup truck: Standard,3.6,6,Regular,10.2,12.6,294,Auto,8.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,5.7,8,Regular,13.3,16.3,382,Auto,6.0,High,Low Efficiency
2019,Ram,Pickup truck: Standard,5.7,8,Regular,11.5,14.0,328,Auto,8.0,High,Low Efficiency
2019,Ram,Special purpose vehicle,2.4,4,Regular,8.3,9.9,232,Auto,9.0,Medium,Medium Efficiency
2019,Rolls-Royce,Station wagon: Mid-size,6.7,12,Premium,11.8,16.3,382,Auto Shift,8.0,High,Low Efficiency
2019,Rolls-Royce,Compact,6.6,12,Premium,13.0,17.0,397,Auto Shift,8.0,High,Low Efficiency
2019,Rolls-Royce,Compact,6.6,12,Premium,13.0,17.0,397,Auto Shift,8.0,High,Low Efficiency
2019,Rolls-Royce,Full-size,6.6,12,Premium,13.0,17.0,397,Auto Shift,8.0,High,Low Efficiency
2019,Rolls-Royce,Full-size,6.6,12,Premium,13.0,17.0,397,Auto Shift,8.0,High,Low Efficiency
2019,Rolls-Royce,Full-size,6.7,12,Premium,11.8,16.3,382,Auto Shift,8.0,High,Low Efficiency
2019,Rolls-Royce,Full-size,6.7,12,Premium,11.8,16.3,382,Auto Shift,8.0,High,Low Efficiency
2019,Rolls-Royce,Mid-size,6.6,12,Premium,12.9,16.6,388,Auto Shift,8.0,High,Low Efficiency
2019,Rolls-Royce,Mid-size,6.6,12,Premium,12.9,16.6,388,Auto Shift,8.0,High,Low Efficiency
2019,Subaru,SUV: Standard,2.4,4,Regular,9.0,10.4,244,Auto Variable,8.0,Medium,Medium Efficiency
2019,Subaru,Minicompact,2.0,4,Premium,7.2,8.6,200,Auto Shift,6.0,Medium,Medium Efficiency
2019,Subaru,Minicompact,2.0,4,Premium,8.3,9.9,231,Manual,6.0,Medium,Medium Efficiency
2019,Subaru,SUV: Small,2.0,4,Regular,7.2,8.1,188,Auto Variable,7.0,Medium,Medium Efficiency
2019,Subaru,SUV: Small,2.0,4,Regular,8.1,9.4,220,Manual,6.0,Medium,Medium Efficiency
2019,Subaru,SUV: Small,2.5,4,Regular,7.2,8.2,192,Auto Variable,7.0,Medium,Medium Efficiency
2019,Subaru,Mid-size,2.0,4,Regular,6.4,7.5,174,Auto Variable,7.0,Medium,High Efficiency
2019,Subaru,Mid-size,2.0,4,Regular,7.5,8.9,209,Manual,5.0,Medium,Medium Efficiency
2019,Subaru,Station wagon: Small,2.0,4,Regular,6.6,7.6,177,Auto Variable,7.0,Medium,High Efficiency
2019,Subaru,Station wagon: Small,2.0,4,Regular,7.7,9.0,211,Manual,5.0,Medium,Medium Efficiency
2019,Subaru,Mid-size,2.5,4,Regular,7.0,8.2,193,Auto Variable,7.0,Medium,Medium Efficiency
2019,Subaru,Mid-size,3.6,6,Regular,8.3,10.3,241,Auto Variable,6.0,Medium,Medium Efficiency
2019,Subaru,SUV: Small,2.5,4,Regular,7.3,8.5,198,Auto Variable,7.0,Medium,Medium Efficiency
2019,Subaru,SUV: Small,3.6,6,Regular,8.7,10.5,247,Auto Variable,6.0,Medium,Medium Efficiency
2019,Subaru,Compact,2.0,4,Premium,9.6,11.2,256,Auto Variable,8.0,High,Medium Efficiency
2019,Subaru,Compact,2.0,4,Premium,8.5,10.0,235,Manual,6.0,Medium,Medium Efficiency
2019,Subaru,Compact,2.5,4,Premium,10.7,12.7,296,Manual,6.0,High,Low Efficiency
2019,Toyota,SUV: Standard,4.0,6,Regular,11.9,13.2,308,Auto Shift,5.0,High,Low Efficiency
2019,Toyota,SUV: Standard,4.0,6,Regular,11.9,13.2,308,Auto Shift,5.0,High,Low Efficiency
2019,Toyota,Minicompact,2.0,4,Premium,7.3,8.7,204,Auto Shift,6.0,Medium,Medium Efficiency
2019,Toyota,Minicompact,2.0,4,Premium,8.3,9.9,232,Manual,6.0,Medium,Medium Efficiency
2019,Toyota,Mid-size,3.5,6,Regular,7.6,9.4,220,Auto Shift,8.0,Medium,Medium Efficiency
2019,Toyota,Mid-size,2.5,4,Regular,5.7,6.9,164,Auto Shift,8.0,Medium,High Efficiency
2019,Toyota,Mid-size,2.5,4,Regular,6.1,7.4,173,Auto Shift,8.0,Medium,High Efficiency
2019,Toyota,Mid-size,2.5,4,Regular,6.2,7.5,175,Auto Shift,8.0,Medium,High Efficiency
2019,Toyota,Mid-size,3.5,6,Regular,7.1,9.0,210,Auto Shift,8.0,Medium,Medium Efficiency
2019,Toyota,Mid-size,3.5,6,Regular,7.4,9.2,215,Auto Shift,8.0,Medium,Medium Efficiency
2019,Toyota,Mid-size,2.5,4,Regular,4.8,4.9,113,Auto Variable,6.0,Low,High Efficiency
2019,Toyota,Mid-size,2.5,4,Regular,5.0,5.1,121,Auto Variable,6.0,Low,High Efficiency
2019,Toyota,Compact,2.0,4,Regular,7.5,8.2,189,Auto Shift,7.0,Medium,Medium Efficiency
2019,Toyota,Mid-size,1.8,4,Regular,6.7,7.6,178,Auto Variable,7.0,Medium,High Efficiency
2019,Toyota,Mid-size,1.8,4,Regular,6.6,7.6,178,Manual,6.0,Medium,High Efficiency
2019,Toyota,Compact,2.0,4,Regular,5.8,6.7,157,Auto Variable,10.0,Medium,High Efficiency
2019,Toyota,Compact,2.0,4,Regular,6.3,7.5,174,Manual,6.0,Medium,High Efficiency
2019,Toyota,SUV: Small,3.5,6,Regular,8.7,10.3,243,Auto Shift,8.0,Medium,Medium Efficiency
2019,Toyota,SUV: Standard,3.5,6,Regular,9.0,10.6,250,Auto Shift,8.0,Medium,Medium Efficiency
2019,Toyota,SUV: Standard,3.5,6,Regular,8.9,10.6,248,Auto Shift,8.0,Medium,Medium Efficiency
2019,Toyota,SUV: Standard,3.5,6,Regular,8.8,10.4,242,Auto Shift,8.0,Medium,Medium Efficiency
2019,Toyota,SUV: Standard,3.5,6,Regular,8.5,8.3,193,Auto Variable,6.0,Medium,Medium Efficiency
2019,Toyota,SUV: Small,2.5,4,Regular,6.7,7.8,183,Auto Shift,8.0,Medium,High Efficiency
2019,Toyota,SUV: Small,2.5,4,Regular,7.1,8.3,190,Auto Shift,8.0,Medium,Medium Efficiency
2019,Toyota,SUV: Small,2.5,4,Regular,6.3,6.0,140,Auto Variable,6.0,Low,High Efficiency
2019,Toyota,SUV: Standard,5.7,8,Regular,13.8,16.4,384,Auto Shift,6.0,High,Low Efficiency
2019,Toyota,Minivan,3.5,6,Regular,8.9,10.8,254,Auto Shift,8.0,High,Medium Efficiency
2019,Toyota,Minivan,3.5,6,Regular,9.6,11.7,274,Auto Shift,8.0,High,Medium Efficiency
2019,Toyota,Pickup truck: Small,2.7,4,Regular,10.1,11.2,263,Auto Shift,6.0,High,Medium Efficiency
2019,Toyota,Pickup truck: Small,2.7,4,Regular,10.6,11.7,274,Auto Shift,6.0,High,Medium Efficiency
2019,Toyota,Pickup truck: Small,3.5,6,Regular,10.5,11.9,278,Auto Shift,6.0,High,Medium Efficiency
2019,Toyota,Pickup truck: Small,3.5,6,Regular,11.4,12.7,299,Manual,6.0,High,Low Efficiency
2019,Toyota,Pickup truck: Small,3.5,6,Regular,11.7,12.9,300,Manual,6.0,High,Low Efficiency
2019,Toyota,Pickup truck: Standard,5.7,8,Regular,13.6,15.9,371,Auto Shift,6.0,High,Low Efficiency
2019,Toyota,Pickup truck: Standard,4.6,8,Regular,13.1,14.9,354,Auto Shift,6.0,High,Low Efficiency
2019,Toyota,Pickup truck: Standard,5.7,8,Regular,14.1,16.3,382,Auto Shift,6.0,High,Low Efficiency
2019,Toyota,Compact,1.5,4,Regular,5.8,6.6,155,Auto Shift,6.0,Medium,High Efficiency
2019,Toyota,Compact,1.5,4,Regular,6.0,6.8,164,Manual,6.0,Medium,High Efficiency
2019,Toyota,Compact,1.5,4,Regular,6.8,7.4,173,Auto,4.0,Medium,High Efficiency
2019,Toyota,Compact,1.5,4,Regular,6.5,7.2,169,Manual,5.0,Medium,High Efficiency
2019,Volkswagen,Full-size,2.0,4,Premium,8.6,10.4,244,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volkswagen,SUV: Small,2.0,4,Regular,9.1,10.5,245,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volkswagen,SUV: Standard,3.6,6,Regular,10.2,12.2,286,Auto Shift,8.0,High,Low Efficiency
2019,Volkswagen,Compact,2.0,4,Regular,7.1,8.2,191,Auto Shift,6.0,Medium,Medium Efficiency
2019,Volkswagen,Subcompact,2.0,4,Regular,7.1,8.2,191,Auto Shift,6.0,Medium,Medium Efficiency
2019,Volkswagen,Compact,2.0,4,Regular,6.9,8.1,189,Auto Shift,6.0,Medium,Medium Efficiency
2019,Volkswagen,Subcompact,2.0,4,Regular,6.9,8.1,189,Auto Shift,6.0,Medium,Medium Efficiency
2019,Volkswagen,Compact,1.4,4,Regular,6.4,7.4,172,Auto Shift,8.0,Medium,High Efficiency
2019,Volkswagen,Compact,1.4,4,Regular,6.3,7.4,172,Manual,6.0,Medium,High Efficiency
2019,Volkswagen,Compact,2.0,4,Regular,7.5,8.6,202,Auto Manual,7.0,Medium,Medium Efficiency
2019,Volkswagen,Compact,2.0,4,Regular,7.3,8.7,203,Manual,6.0,Medium,Medium Efficiency
2019,Volkswagen,Compact,2.0,4,Premium,7.9,9.2,213,Auto Manual,7.0,Medium,Medium Efficiency
2019,Volkswagen,Compact,2.0,4,Premium,8.2,9.9,232,Manual,6.0,Medium,Medium Efficiency
2019,Volkswagen,Station wagon: Small,1.8,4,Regular,8.0,9.4,220,Auto Manual,6.0,Medium,Medium Efficiency
2019,Volkswagen,Station wagon: Small,1.8,4,Regular,7.8,9.6,225,Manual,6.0,Medium,Medium Efficiency
2019,Volkswagen,Station wagon: Small,1.4,4,Regular,6.5,7.6,178,Auto Shift,8.0,Medium,High Efficiency
2019,Volkswagen,Station wagon: Small,1.4,4,Regular,6.3,7.4,172,Manual,6.0,Medium,High Efficiency
2019,Volkswagen,Station wagon: Small,1.8,4,Regular,8.1,9.6,224,Auto Manual,6.0,Medium,Medium Efficiency
2019,Volkswagen,Station wagon: Small,1.8,4,Regular,7.6,9.3,218,Manual,6.0,Medium,Medium Efficiency
2019,Volkswagen,Compact,1.4,4,Regular,5.9,7.0,162,Auto Shift,8.0,Medium,High Efficiency
2019,Volkswagen,Compact,1.4,4,Regular,5.9,7.0,163,Manual,6.0,Medium,High Efficiency
2019,Volkswagen,Compact,2.0,4,Regular,7.2,8.4,196,Auto Manual,7.0,Medium,Medium Efficiency
2019,Volkswagen,Compact,2.0,4,Regular,7.3,8.5,200,Manual,6.0,Medium,Medium Efficiency
2019,Volkswagen,Mid-size,2.0,4,Regular,6.5,8.1,188,Auto Shift,6.0,Medium,Medium Efficiency
2019,Volkswagen,SUV: Small,2.0,4,Regular,8.0,9.5,221,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volkswagen,SUV: Small,2.0,4,Regular,8.1,9.8,228,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Compact,2.0,4,Premium,6.6,8.4,197,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Compact,2.0,4,Premium,7.3,9.4,218,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Mid-size,2.0,4,Premium,7.4,9.2,215,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Mid-size,2.0,4,Premium,7.3,9.4,219,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Station wagon: Small,2.0,4,Premium,6.6,8.4,197,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Station wagon: Small,2.0,4,Premium,7.3,9.4,219,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Station wagon: Small,2.0,4,Premium,7.6,9.3,218,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Station wagon: Mid-size,2.0,4,Premium,7.3,9.4,219,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,Station wagon: Mid-size,2.0,4,Premium,8.1,10.0,233,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,SUV: Small,2.0,4,Premium,7.5,9.0,211,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,SUV: Small,2.0,4,Premium,8.5,10.0,233,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,SUV: Small,2.0,4,Premium,8.6,10.4,242,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,SUV: Standard,2.0,4,Premium,8.5,10.0,233,Auto Shift,8.0,Medium,Medium Efficiency
2019,Volvo,SUV: Standard,2.0,4,Premium,8.9,10.7,250,Auto Shift,8.0,Medium,Medium Efficiency
2020,Acura,Compact,2.4,4,Premium,7.0,8.6,199,Auto Manual,8.0,Medium,Medium Efficiency
2020,Acura,SUV: Small,3.5,6,Premium,9.2,10.9,254,Auto Shift,9.0,High,Medium Efficiency
2020,Acura,SUV: Small,3.5,6,Premium,9.5,11.0,258,Auto Shift,9.0,High,Medium Efficiency
2020,Acura,SUV: Small,3.0,6,Premium,9.0,9.0,210,Auto Manual,7.0,Medium,Medium Efficiency
2020,Acura,Two-seater,3.5,6,Premium,10.8,11.0,261,Auto Manual,9.0,High,Medium Efficiency
2020,Acura,SUV: Small,2.0,4,Premium,8.6,9.9,232,Auto Shift,10.0,Medium,Medium Efficiency
2020,Acura,SUV: Small,2.0,4,Premium,9.1,10.3,241,Auto Shift,10.0,Medium,Medium Efficiency
2020,Acura,Mid-size,3.5,6,Premium,8.2,8.4,196,Auto Manual,7.0,Medium,Medium Efficiency
2020,Acura,Compact,2.4,4,Premium,7.4,8.9,209,Auto Manual,8.0,Medium,Medium Efficiency
2020,Acura,Compact,3.5,6,Premium,7.7,9.8,228,Auto Shift,9.0,Medium,Medium Efficiency
2020,Acura,Compact,3.5,6,Premium,8.2,10.3,240,Auto Shift,9.0,Medium,Medium Efficiency
2020,Alfa Romeo,Two-seater,1.8,4,Premium,6.9,8.4,197,Auto Manual,6.0,Medium,Medium Efficiency
2020,Alfa Romeo,Mid-size,2.0,4,Premium,7.2,8.7,205,Auto,8.0,Medium,Medium Efficiency
2020,Alfa Romeo,Mid-size,2.0,4,Premium,7.7,9.2,217,Auto,8.0,Medium,Medium Efficiency
2020,Alfa Romeo,Mid-size,2.9,6,Premium,9.3,11.6,271,Auto,8.0,High,Medium Efficiency
2020,Alfa Romeo,SUV: Small,2.0,4,Premium,8.1,9.3,218,Auto,8.0,Medium,Medium Efficiency
2020,Alfa Romeo,SUV: Small,2.0,4,Premium,8.3,9.6,226,Auto,8.0,Medium,Medium Efficiency
2020,Alfa Romeo,SUV: Small,2.9,6,Premium,10.3,12.3,288,Auto,8.0,High,Low Efficiency
2020,Aston Martin,Minicompact,4.0,8,Premium,9.8,11.5,271,Auto,8.0,High,Medium Efficiency
2020,Aston Martin,Minicompact,5.2,12,Premium,10.6,13.3,312,Auto,8.0,High,Low Efficiency
2020,Aston Martin,Minicompact,5.2,12,Premium,10.7,13.8,324,Auto,8.0,High,Low Efficiency
2020,Aston Martin,Two-seater,4.0,8,Premium,9.6,11.5,270,Auto,8.0,High,Medium Efficiency
2020,Aston Martin,Two-seater,4.0,8,Premium,11.2,14.2,333,Manual,7.0,High,Low Efficiency
2020,Audi,Subcompact,2.0,4,Regular,6.5,7.8,182,Auto Manual,7.0,Medium,High Efficiency
2020,Audi,Subcompact,2.0,4,Regular,8.0,9.5,224,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Subcompact,2.0,4,Regular,8.0,9.5,224,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Compact,2.0,4,Premium,7.3,8.8,205,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Station wagon: Small,2.0,4,Premium,7.4,8.8,206,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Subcompact,2.0,4,Premium,7.3,8.8,205,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Subcompact,2.0,4,Premium,7.4,8.8,206,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Mid-size,2.0,4,Premium,7.3,8.8,205,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Mid-size,2.0,4,Premium,7.4,8.7,205,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Mid-size,3.0,6,Premium,8.2,9.7,227,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Station wagon: Mid-size,3.0,6,Premium,9.1,10.6,247,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Mid-size,3.0,6,Premium,8.2,9.7,227,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Full-size,3.0,6,Premium,8.9,11.5,267,Auto Shift,8.0,High,Medium Efficiency
2020,Audi,Full-size,4.0,8,Premium,10.4,13.2,308,Auto Shift,8.0,High,Low Efficiency
2020,Audi,SUV: Small,2.0,4,Regular,8.6,10.6,248,Auto Shift,8.0,Medium,Medium Efficiency
2020,Audi,SUV: Small,2.0,4,Premium,8.4,9.7,226,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,SUV: Standard,2.0,4,Premium,10.1,11.3,264,Auto Shift,8.0,High,Medium Efficiency
2020,Audi,SUV: Standard,3.0,6,Premium,11.4,12.7,296,Auto Shift,8.0,High,Low Efficiency
2020,Audi,SUV: Standard,3.0,6,Premium,11.4,12.7,296,Auto Shift,8.0,High,Low Efficiency
2020,Audi,Two-seater,5.2,10,Premium,11.7,14.9,347,Auto Manual,7.0,High,Low Efficiency
2020,Audi,Two-seater,5.2,10,Premium,11.7,14.9,347,Auto Manual,7.0,High,Low Efficiency
2020,Audi,Subcompact,2.5,5,Premium,8.4,10.4,243,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,SUV: Standard,4.0,8,Premium,12.3,15.4,360,Auto Shift,8.0,High,Low Efficiency
2020,Audi,Subcompact,2.0,4,Premium,8.0,9.5,222,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Compact,3.0,6,Premium,8.9,10.5,245,Auto Shift,8.0,Medium,Medium Efficiency
2020,Audi,Subcompact,3.0,6,Premium,8.9,10.5,245,Auto Shift,8.0,Medium,Medium Efficiency
2020,Audi,Subcompact,3.0,6,Premium,9.1,10.8,252,Auto Shift,8.0,High,Medium Efficiency
2020,Audi,Mid-size,3.0,6,Premium,8.9,10.5,245,Auto Shift,8.0,Medium,Medium Efficiency
2020,Audi,Mid-size,2.9,6,Premium,8.5,10.9,255,Auto Shift,8.0,High,Medium Efficiency
2020,Audi,Mid-size,2.9,6,Premium,8.5,10.9,255,Auto Shift,8.0,High,Medium Efficiency
2020,Audi,Full-size,4.0,8,Premium,10.7,14.5,339,Auto Shift,8.0,High,Low Efficiency
2020,Audi,SUV: Small,3.0,6,Premium,10.3,11.8,276,Auto Shift,8.0,High,Medium Efficiency
2020,Audi,SUV: Standard,4.0,8,Premium,11.0,13.7,321,Auto Shift,8.0,High,Low Efficiency
2020,Audi,SUV: Standard,4.0,8,Premium,11.4,13.8,322,Auto Shift,8.0,High,Low Efficiency
2020,Audi,Subcompact,2.0,4,Regular,7.7,9.1,213,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Two-seater,2.0,4,Regular,7.7,9.1,213,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Subcompact,2.5,5,Premium,8.2,10.3,241,Auto Manual,7.0,Medium,Medium Efficiency
2020,Audi,Subcompact,2.0,4,Premium,8.2,9.4,220,Auto Manual,7.0,Medium,Medium Efficiency
2020,Bentley,SUV: Standard,4.0,8,Premium,10.1,13.6,315,Auto Shift,8.0,High,Low Efficiency
2020,Bentley,Compact,4.0,8,Premium,9.1,12.4,291,Auto Manual,8.0,High,Low Efficiency
2020,Bentley,Compact,6.0,12,Premium,11.6,15.7,364,Auto Manual,8.0,High,Low Efficiency
2020,Bentley,Subcompact,4.0,8,Premium,9.1,12.4,291,Auto Manual,8.0,High,Low Efficiency
2020,Bentley,Subcompact,6.0,12,Premium,12.2,16.0,373,Auto Manual,8.0,High,Low Efficiency
2020,Bentley,Mid-size,6.0,12,Premium,12.2,16.0,373,Auto Manual,8.0,High,Low Efficiency
2020,Bmw,Compact,2.0,4,Premium,7.2,8.8,205,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Subcompact,2.0,4,Premium,7.0,8.7,204,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Subcompact,2.0,4,Premium,7.5,9.4,219,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Subcompact,2.0,4,Premium,7.4,8.5,200,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Subcompact,2.0,4,Premium,7.3,9.4,219,Manual,6.0,Medium,Medium Efficiency
2020,Bmw,Subcompact,2.0,4,Premium,7.5,9.4,219,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Compact,2.0,4,Premium,6.9,8.3,195,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Subcompact,2.0,4,Premium,7.3,9.1,213,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Compact,2.0,4,Premium,7.0,8.7,204,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Compact,2.0,4,Premium,7.5,9.4,219,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Compact,2.0,4,Premium,7.5,9.4,219,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Subcompact,3.0,6,Premium,8.5,10.7,249,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Compact,3.0,6,Premium,8.1,9.9,231,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Compact,3.0,6,Premium,8.8,11.0,256,Manual,6.0,High,Medium Efficiency
2020,Bmw,Compact,3.0,6,Premium,8.3,10.0,233,Auto Shift,8.0,Medium,Medium Efficiency
2020,Bmw,Compact,3.0,6,Premium,8.5,11.0,257,Manual,6.0,High,Medium Efficiency
2020,Bmw,Compact,3.0,6,Premium,8.3,10.0,233,Auto Shift,8.0,Medium,Medium Efficiency
